,0,1,2,3,4,5,6,7,8
0,1,8.95,+0.3,Mike Powell,USA,10.11.63,1,Tokyo,30.08.1991
1,2,8.90A,+2.0,Bob Beamon,USA,29.08.46,1,Ciudad de México,18.10.1968
2,3,8.87*,-0.2,Carl Lewis,USA,01.07.61,,Tokyo,30.08.1991
3,4,8.86A,+1.9,Robert Emmiyan,ARM,16.02.65,1,Tsakhkadzor,22.05.1987
4,5,8.79,+1.9,Carl Lewis,USA,01.07.61,1,Indianapolis,19.06.1983
5,6,8.76,+1.0,Carl Lewis,USA,01.07.61,1,Indianapolis,24.07.1982
6,6,8.76,+0.8,Carl Lewis,USA,01.07.61,1,Indianapolis,18.07.1988
7,8,8.75*,+1.7,Carl Lewis,USA,01.07.61,,Indianapolis,16.08.1987
8,9,8.74,+1.4,Larry Myricks,USA,10.03.56,2,Indianapolis,18.07.1988
9,9,8.74A,+2.0,Erick Walder,USA,05.11.71,1,El Paso,02.04.1994
10,9,8.74,-1.2,Dwight Phillips,USA,01.10.77,1,Eugene,07.06.2009
11,12,8.73,+1.2,Irving Saladino,PAN,23.01.83,1,Hengelo,24.05.2008
12,13,8.72,-0.2,Carl Lewis,USA,01.07.61,1,Seoul,26.09.1988
13,14,8.71,-0.3,Carl Lewis,USA,01.07.61,1,Westwood,13.05.1984
14,14,8.71,+0.1,Carl Lewis,USA,01.07.61,1,Los Angeles,19.06.1984
15,14,8.71,+1.9,Iván Pedroso,CUB,17.12.72,1,Salamanca,18.07.1995
16,17,8.70,+0.9,Larry Myricks,USA,10.03.56,1,Houston,17.06.1989
17,17,8.70,+0.7,Mike Powell,USA,10.11.63,1,Salamanca,27.07.1993
18,17,8.70,+1.6,Iván Pedroso,CUB,17.12.72,1,Göteborg,12.08.1995
19,20,8.69,+0.5,Tajay Gayle,JAM,02.08.96,1,Ad-Dawhah,28.09.2019
20,21,8.68,+1.0,Carl Lewis,USA,01.07.61,q,Barcelona,05.08.1992
21,21,8.68,+1.6,Iván Pedroso,CUB,17.12.72,1,Lisboa,17.06.1995
