,0,1,2,3,4,5,6
0,1,5.93,Renaud Lavillenie,FRA,18.09.86,Donetsk,12.02.2011
1,2,5.77,Tim Lobinger,GER,03.09.72,Köln,06.02.2000
2,3,5.76,Tim Lobinger,GER,03.09.72,Karlsruhe,10.02.2008
3,4,5.75,Piotr Lisek,POL,16.08.92,Szczecin,12.02.2019
4,5,5.7,Georgiy Gorokhov,RUS,20.04.93,Moskva,24.02.2016
