,0,1,2,3,4,5,6,7
0,1,2.42,Ivan Ukhov,RUS,29.03.86,,Praha,25.02.2014
1,2,2.41,Ivan Ukhov,RUS,29.03.86,,Chelyabinsk,16.01.2014
2,3,2.4,Ivan Ukhov,RUS,29.03.86,,Arnstadt,08.02.2014
3,4,2.38,Ivan Ukhov,RUS,29.03.86,,Novocheboksarsk,11.01.2014
4,4,2.38,Ivan Ukhov,RUS,29.03.86,1.0,Moskva,18.02.2014
5,4,2.38,Ivan Ukhov,RUS,29.03.86,,Sopot,09.03.2014
6,7,2.36,Ivan Ukhov,RUS,29.03.86,,Moskva,28.01.2014
7,7,2.36,Ivan Ukhov,RUS,29.03.86,,Moskva,02.02.2014
8,9,2.32,Andrey Silnov,RUS,09.09.84,,Rostov,21.12.2013
9,10,2.31,Dragutin Topic,SRB,12.03.71,,Wuppertal,05.02.2001
