,0,1,2,3,4,5,6,7
0,1,20:02.60,Gillian O'Sullivan,IRL,21.08.76,1,Dublin,14.07.2002
1,2,20:03.04,Kerry Saxby-Junna,AUS,02.06.61,1,Sydney,11.02.1996
2,3,20:07.52,Beate Gummelt,GER,04.02.68,1,Rostock,23.06.1990
3,4,20:11.45,Sabine Krantz,GER,06.02.81,1,Wattenscheid,02.07.2005
4,5,20:12.41,Elisabetta Perrone,ITA,09.07.68,1,Rieti,02.08.2003
5,6,20:13.13,Gillian O'Sullivan,IRL,21.08.76,1,Dublin,09.08.2003
6,7,20:13.29,Kerry Saxby-Junna,AUS,02.06.61,1,Hobart,25.02.1996
7,8,20:17.19,Kerry Saxby-Junna,AUS,02.06.61,1,Sydney,14.01.1990
8,9,20:18.87,Melanie Seeger,GER,08.01.77,1,Braunschweig,10.07.2004
9,10,20:21.69,Annarita Sidoti,ITA,25.07.69,1,Cesenatico,01.07.1995
10,11,20:22.75,Kerry Saxby-Junna,AUS,02.06.61,1,Sydney,17.02.1996
11,12,20:27.47,Sabine Krantz,GER,06.02.81,2,Braunschweig,10.07.2004
12,13,20:27.59,Ileana Salvador,ITA,16.01.62,1,Trento,03.06.1989
13,14,20:28.05,Tatyana Kalmykova,RUS,10.01.90,1,Ostrava,12.07.2007
14,15,20:28.62,Sari Essayah,FIN,21.02.67,1,Tuusula,09.07.1994
15,16,20:29.63,Claudia Stef,ROU,25.02.78,1,Istanbul,19.06.1999
16,17,20:30.0,Kerry Saxby-Junna,AUS,02.06.61,1,Brisbane,06.03.1993
17,18,20:30.8,Claudia Stef,ROU,25.02.78,1,Sotteville-lès-Rouen,05.06.1998
18,19,20:31.4,Irina Stankina,RUS,25.03.77,1,Adler,10.02.1996
19,20,20:31.58,Beate Gummelt,GER,04.02.68,1,Köln,21.06.1996
20,21,20:31.68,Claudia Stef,ROU,25.02.78,1,Bugeat,01.06.1998
21,22,20:32.44,Claudia Stef,ROU,25.02.78,1,Bucuresti,08.08.1997
22,23,20:32.75,Kerry Saxby-Junna,AUS,02.06.61,1,Brisbane,19.03.1989
23,24,20:33.21,Kerry Saxby-Junna,AUS,02.06.61,1,Sydney,10.02.1995
24,25,20:33.42,Elisabetta Perrone,ITA,09.07.68,2,Cesenatico,01.07.1995
25,26,20:34.76,Sari Essayah,FIN,21.02.67,1,Kokemäki,03.07.1994
26,27,20:36.2,Irina Petrova,RUS,26.05.85,1,Saransk,19.06.2005
27,28,20:36.22,Gillian O'Sullivan,IRL,21.08.76,1,Sligo,30.05.2004
28,29,20:36.60,Elisabetta Perrone,ITA,09.07.68,1,Pescara,14.09.2002
29,30,20:36.96,Kerry Saxby-Junna,AUS,02.06.61,1,Sydney,03.12.1989
30,31,20:37.7,Jin Bingjie,CHN,03.06.71,1,Hefei,03.03.1990
31,32,20:37.83,Kjersti Plätzer,NOR,18.01.72,1,Drammen,07.07.2001
32,33,20:38.0,Chen Yueling,CHN,01.04.68,2,Hefei,03.03.1990
33,34,20:38.14,Kerry Saxby-Junna,AUS,02.06.61,1,Sydney,20.02.1993
34,35,20:38.16,Maria Pérez,ESP,29.04.96,1,Granollers,14.07.2018
35,36,20:38.2,Olga Kaniskina,RUS,19.01.85,2,Saransk,19.06.2005
36,37,20:38.65,Sari Essayah,FIN,21.02.67,1,Mikkeli,31.07.1993
37,38,20:40.06,Kerry Saxby-Junna,AUS,02.06.61,1,Sydney,20.02.1994
38,39,20:40.24,Susana Feitor,POR,28.01.75,1,Rio Maior,09.05.2001
39,40,20:40.3,Tatyana Korotkova,RUS,24.04.80,3,Saransk,19.06.2005
40,41,20:42.01,Olga Kaniskina,RUS,19.01.85,1,Saransk,10.06.2006
41,42,20:42.25,Kumiko Okada,JPN,17.10.91,1,Saitama,18.05.2019
42,43,20:42.31,Ileana Salvador,ITA,16.01.62,1,Bologna,23.06.1992
43,44,20:42.9,Irayda Pudovkina,RUS,02.11.80,4,Saransk,19.06.2005
44,45,20:44.02,Sari Essayah,FIN,21.02.67,1,Helsinki,28.07.1991
45,46,20:44.2,Elisabetta Perrone,ITA,09.07.68,1,Voghera,13.04.1995
46,47,20:45.03,Kerry Saxby-Junna,AUS,02.06.61,1,Sydney,11.03.1994
47,48,20:45.32,Kerry Saxby-Junna,AUS,02.06.61,1,Perth,27.03.1988
48,49,20:45.6,Ileana Salvador,ITA,16.01.62,1,Torino,23.05.1992
