,0,1,2,3,4,5,6
0,1,38:43,Valeriy Borchin,RUS,03.07.86,La Coruña,17.09.2011
1,2,39:40,Aleksandr Ivanov,RUS,25.04.93,Sochi,27.02.2015
2,3,39:59,Stanislav Yemelyanov,RUS,23.10.90,Cheboksary,13.06.2015
3,3,39:59,Denis Strelkov,RUS,26.10.90,Cheboksary,13.06.2015
