,0,1,2,3,4,5,6,7
0,1,15:09.31,Kim Conley,USA,14.03.86,1rA,Seattle,29.01.2016
1,2,15:15.41,Sally Kipyego,KEN,19.12.85,1rA,Seattle,10.02.2012
2,3,15:15.52,Emily Infeld,USA,21.03.90,1r1,Seattle,09.02.2018
3,4,15:15.64,Gwen Jorgensen,USA,25.04.86,2r1,Seattle,09.02.2018
4,5,15:18.54,Amelia Mazza-Downie,AUS,03.09.99,1r3,Seattle,10.02.2023
5,6,15:20.05,Molly Huddle,USA,31.08.84,1,Seattle,29.01.2010
6,7,15:20.37,Emily Venters,USA,06.06.99,2r3,Seattle,10.02.2023
7,8,15:21.66,Betsy Saina,KEN,30.06.88,1r1,Ames,09.02.2013
8,9,15:21.85,Allie Ostrander,USA,24.12.96,2rA,Seattle,29.01.2016
9,10,15:22.71,Kathrin Weßel,GER,14.08.67,1,Berlin,04.02.1990
