,0,1,2,3,4,5,6
206,,,Rose Mary Almanza,,(2:00.45),13.07.92,CUB
207,,,Arletis Thaureaux,,(2:09.03),16.01.97,CUB
208,,,Gilda Casanova,,(2:03.94),19.12.95,CUB
209,,,Sahily Diago,,(2:02.42),26.08.95,CUB
210,43.0,8:16.0,Soviet Union,,1,Bourges,19.06.1977
211,,,Lyubov Ivanova,,(2:03.9),24.08.55,MDA
212,,,Tatyana Providokhina,,(2:03.6),26.03.53,RUS
213,,,Svetlana Styrkina,,(2:04.5),01.01.49,RUS
214,,,Tatyana Kazankina,,(2:04.0),17.12.51,RUS
215,44.0,8:16.04,Jamaica,,5,Nassau,03.05.2015
216,,,Kimarra McDonald,,(2:03.82),14.08.87,JAM
217,,,Simoya Campbell,,(2:03.79),01.03.94,JAM
218,,,Natoya Goule,,(2:01.43),30.03.91,JAM
219,,,Samantha James,,(2:07.00),12.08.94,JAM
220,45.0,8:16.2,Liaoning,,1,Shanghai,03.10.1991
221,,,Liu Dong,,,24.12.73,CHN
222,,,Chen Yumei,,,07.03.74,CHN
223,,,Qu Yunxia,,,25.12.72,CHN
224,,,Liu Li,,,12.03.71,CHN
225,46.0,8:16.27,Canada,,6,Nassau,03.05.2015
226,,,Karine Belleau-Béliveau,,(2:02.57),29.12.83,CAN
227,,,Rachel Francois,,(2:03.18),14.11.92,CAN
228,,,Elizabeth Whelan,,(2:05.00),05.10.93,CAN
229,,,Rachel Aubry,,(2:05.52),18.05.90,CAN
230,47.0,8:16.36,United States,,1,Nassau,22.04.2017
231,,,Charlene Lipsey,,(2:07.86),16.07.91,USA
232,,,Chanelle Price,,(2:01.73),22.08.90,USA
233,,,Chrishuna Williams,,(2:03.72),31.03.93,USA
234,,,Laura Roesler,,(2:03.05),19.12.91,USA
235,48.0,8:16.8,Federal Republic of German,,1,Lübeck,31.07.1971
236,,,Ellen Wessinghage,,(2:03.5),28.06.48,FRG
237,,,Sylvia Schenk,,(2:05.7),01.06.52,FRG
238,,,Christa Merten,,(2:05.9),14.10.44,FRG
239,,,Hildegard Falck,,(2:01.7),08.06.49,FRG
240,49.0,8:16.97,Germany,,5,Portsmouth,05.06.1993
241,,,Simone Weidner,,,30.09.69,GER
242,,,Birte Bruhns,,,04.11.70,GER
243,,,Martina Muck,,,29.04.67,GER
244,,,Christine Wachtel,,,06.01.65,GER
245,50.0,8:17.09,Athletics West,,1,Walnut,24.04.1983
246,,,Sue Addison,,(2:06.8),28.07.56,USA
247,,,Lee Arbogast,,(2:02.0),08.07.58,USA
248,,,Mary Slaney,,(2:01.5),04.08.58,USA
249,,,Chris Gregorek,,(2:06.8),09.07.59,USA
250,51.0,8:17.22,Jamaica,,5,Nassau,25.05.2014
251,,,Yanique Malcolm,,(2:04.8),08.08.91,JAM
252,,,Simoya Campbell,,(2.07.0),01.03.94,JAM
253,,,Chrisann Gordon,,(2:05.5),18.09.94,JAM
254,,,Natoya Goule,,(2:00.0),30.03.91,JAM
255,52.0,8:17.45,Villanova University,,1rB,Philadelphia,27.04.2013
256,,,Kelsey Margey,,(2:07.04),07.05.94,USA
257,,,Angel Piccirillo,,(2:04.12),08.01.94,USA
258,,,Nicky Akande,,(2.04.04),10.07.92,USA
259,,,Emily Lipari,,(2:02.25),19.11.92,USA
260,53.0,8:17.54,France,,6,Nassau,25.05.2014
261,,,Justine Fedronic,,(2:02.6),11.05.91,FRA
262,,,Clarisse Moh,,(2:02.8),06.12.86,FRA
263,,,Lisa Blameble,,(2:08.5),15.09.92,FRA
264,,,Rénelle Lamote,,(2:03.7),26.12.93,FRA
265,54.0,8:17.62,University of Oregon,,2rB,Philadelphia,27.04.2013
266,,,Becca Friday,,(2:07.72),07.05.91,USA
267,,,Annie Leblanc,,(2:04.98),29.04.92,CAN
268,,,Anne Kesselring,,(2:02.74),04.12.89,GER
269,,,Laura Roesler,,(2:02.19),19.12.91,USA
270,55.0,8:17.91,University of Tenessee,,1,Philadelphia,25.04.2009
271,,,Kimarra McDonald,,(2:09.14),14.08.87,USA
272,,,Chanelle Price,,(2:02.45),22.08.90,USA
273,,,Sarah Bowman,,(2:03.70),15.10.86,USA
274,,,Pheobe Wright,,(2:02.62),30.08.88,USA
275,56.0,8:18.14,All-Stars - 2,,4,Eugene,26.07.2014
276,,,Lauren Johnson,,,04.05.87,USA
277,,,Stephanie Brown,,,29.07.91,USA
278,,,Stephanie Herrick,,,13.08.87,USA
279,,,Rachel Francois,,,14.11.92,CAN
280,57.0,8:18.2,German Democratic Republic,II,2,Karl-Marx-Stadt,06.08.1976
281,,,Doris Gluth,,,19.12.55,GDR
282,,,Christiane Wartenberg,,,27.10.56,GDR
283,,,Steffi Kloppe,,,25.05.56,GDR
284,,,Lore Langhammer,,,16.06.53,GDR
285,58.0,8:18.22,University of Tenessee,,1,Philadelphia,24.04.2010
286,,,Kimarra McDonald,,(2:07.71),14.08.87,USA
287,,,Chanelle Price,,(2:05.33),22.08.90,USA
288,,,Brittany Sheffey,,(2:04.29),18.12.88,USA
289,,,Pheobe Wright,,(2.00.89),30.08.88,USA
290,59.0,8:18.78,University of Michigan,,1r1,Philadelphia,28.04.2007
291,,,Geena Gall,,(2:06.5),18.01.87,USA
292,,,Nicole Edwards,,(2:05.7),30.06.86,CAN
293,,,Anna Willard,,(2:04.0),31.03.84,USA
294,,,Katie Erdman,,(2:02.6),24.08.83,USA
295,60.0,8:18.96,Australia,,6rA,Philadelphia,27.04.2013
296,,,Zoe Buckman,,(2:03.3),21.12.88,AUS
297,,,Anna Laman,,(2:03.7),25.05.95,AUS
298,,,Heidi See,,(2:05.6),09.08.89,AUS
299,,,Selma Kajan,,(2:06.4),30.07.91,AUS
300,61.0,8:19.3,Italy,,2,Sheffield,05.06.1992
301,,,Nadia Falvo,,,04.04.63,ITA
302,,,Stefania Savi,,,19.10.69,ITA
303,,,Nicoletta Tozzi,,,03.01.66,ITA
304,,,Fabia Trabaldo,,,05.03.72,ITA
305,62.0,8:19.43,Louisiana State University,,3rB,Philadelphia,27.04.2013
306,,,Samantha Levin,,(2:11.28),05.11.92,USA
307,,,Natoya Goule,,(2:00.39),30.03.91,JAM
308,,,Nikita Tracey,,(2:05.59),18.09.90,JAM
309,,,Charlene Lipsey,,(2:02.19),16.07.91,USA
310,63.0,8:19.47,Republic of South Africa,,1,Johannesburg,13.02.1985
311,,,Helga van Wermeskerk,,,19.04.60,RSA
312,,,Ermyntrude Vermuelen,,,28.11.68,RSA
313,,,Yvonne Goosen,,,25.05.62,RSA
314,,,Elize Fouché,,,30.05.60,RSA
315,64.0,8:19.77,Louisiana State University,,2,Philadelphia,24.04.2010
316,,,Charlene Lipsey,,(2:06.40),16.07.91,USA
317,,,Kayann Thompson,,(2:05.64),30.01.85,JAM
318,,,Brittany Hall,,(2:05.48),07.05.89,USA
319,,,LaTavia Thomas,,(2:02.25),17.12.88,USA
320,65.0,8:19.9,United States,,1,Bourges,24.06.1979
321,,,Robin Campbell,,(2:04.7),25.01.59,USA
322,,,Joetta Clark-Diggs,,(2:03.7),01.08.62,USA
323,,,Chris Gregorek,,(2:06.8),09.07.59,USA
324,,,Essie Washington,,(2:04.6),12.01.57,USA
325,65.0,8:19.9,Great Britain & N.I.,,3,Sheffield,05.06.1992
326,,,Ann Griffiths,,(2:06.9),20.08.65,GBR
327,,,Paula Fryer,,(2:03.8),14.07.69,GBR
328,,,Yvonne Murray,,(2:06.7),04.10.64,GBR
329,,,Diane Modahl,,(2:02.5),17.06.66,GBR
330,67.0,8:19.98,Villanova University,,1,Philadelphia,28.04.2018
331,,,Kelsey Margey,,(2:06.67),07.05.94,USA
332,,,Rachel McArthur,,(2:05.78),04.08.99,USA
333,,,McKenna Keegan,,(2:04.91),31.08.98,USA
334,,,Siofra Cléirigh-Büttner,,(2:02.63),21.07.95,IRL
335,68.0,8:20.07,Belarus,,2,Nassau,22.04.2017
336,,,Darya Barysevich,,(2:02.64),06.04.90,BLR
337,,,Ilona Usovich,,(2:04.37),14.11.82,BLR
338,,,Viktoria Kushnir,,(2:04.54),09.02.93,BLR
339,,,Marina Arzamasova,,(2:08.52),17.12.87,BLR
340,69.0,8:20.22,University of Tennessee,,1,Philadelphia,27.04.1984
341,,,Karol Davidson,,(2:06.8),12.08.65,USA
342,,,Alisa Harvey,,(2:05.4),16.09.65,USA
343,,,Cathy Rattray-Williams,,(2:04.7),19.08.63,JAM
344,,,Joetta Clark-Diggs,,(2:03.4),01.08.62,USA
345,70.0,8:20.32,Republic of Bashkortostan,,1,Adler,04.09.2014
346,,,Yuliya Vasilyeva,,,23.03.87,RUS
347,,,Anna Musina,,,03.11.84,RUS
348,,,Natalya Danilova,,,28.08.91,RUS
349,,,Alena Shuktuyeva,,,07.12.93,RUS
350,71.0,8:20.64,Athletics West,,1,Eugene,04.05.1984
351,,,Lee Arbogast,,(2:06.0y),08.07.58,USA
352,,,Sue Addison,,(2:07.3y),28.07.56,USA
353,,,Jill Haworth,,(2:09.1y),13.04.61,USA
354,,,Mary Slaney,,(2:01.2y),04.08.58,USA
355,72.0,8:20.66,Villanova University,,2,Philadelphia,27.04.1984
356,,,Debbie Marshall,,(2:06.6),05.08.65,USA
357,,,Veronica McIntosh,,(2:06.0),22.09.63,USA
358,,,Joanne Kehs,,(2:05.3),23.01.65,USA
359,,,Patty Bradley,,(2:02.8),16.07.62,USA
360,73.0,8:20.69,Louisiana State University,,1,Austin,01.04.2023
361,,,Lorena Rangel Batres,,(2:06.72),21.03.02,MEX
362,,,Callie Hardy,,(2:11.51),,USA
363,,,Cindy Bourdier,,(2:04.06),04.08.00,FRA
364,,,Michaela Rose,,(1:58.40),13.06.03,USA
365,74.0,8:20.73,Great Britain & N.I.,,6,Portsmouth,05.06.1993
366,,,Paula Fryer,,(2:04.4),14.07.69,GBR
367,,,Lynn Gibson,,(2:05.7),06.07.69,GBR
368,,,Linda Staines,,(2:08.8),26.12.63,GBR
369,,,Diane Modahl,,(2:01.8),17.06.66,GBR
370,75.0,8:21.08,Australia,,3,Nassau,22.04.2017
371,,,Lora Storey,,(2:02.07),19.10.89,AUS
372,,,Abbey de la Motte,,(2:02.66),24.02.94,AUS
373,,,Zoe Buckman,,(2:08.28),21.12.88,AUS
374,,,Heidi See,,(2:08.07),09.08.89,AUS
375,76.0,8:21.13,University of Tennessee,,1,Philadelphia,24.04.2004
376,,,Leslie Treherne,,(2:09.5),01.01.85,USA
377,,,Kameisha Bennett,,(2:04.5),13.01.81,USA
378,,,Brooke Novak,,(2:05.9),04.10.82,USA
379,,,Nicole Cook,,(2:01.3),16.12.82,USA
380,77.0,8:21.2,United States,,2,Bourges,19.06.1977
381,,,Julie Brown,,,04.02.55,USA
382,,,Sue Addison,,,28.07.56,USA
383,,,Johanna Forman,,,,USA
384,,,Wendy Knutson,,,28.05.55,USA
385,78.0,8:21.39,Italy,,7,Portsmouth,05.06.1993
386,,,Nadia Falvo,,,04.04.63,ITA
387,,,Nicoletta Tozzi,,,03.01.66,ITA
388,,,Elisa Rea,,,23.03.68,ITA
389,,,Fabia Trabaldo,,,05.03.72,ITA
390,79.0,8:21.49,Villanova University,,1,Philadelphia,26.04.2014
391,,,Kelsey Margey,,(2:06.33),07.05.94,USA
392,,,Angel Piccirillo,,(2:06.00),08.01.94,USA
393,,,Nicky Akande,,(2:05.67),10.07.92,USA
394,,,Emily Lipari,,(2:03.50),19.11.92,USA
395,80.0,8:21.61,People's Republic of China,,1,Beijing,05.06.1991
396,,,Jiang Shuling,,,12.12.67,CHN
397,,,Xing Yuqing,,,69,CHN
398,,,Zhang Yumei,,,25.11.71,CHN
399,,,Zhang Lijuan,,,27.12.67,CHN
400,81.0,8:22.0,France,,1,Bourges,31.05.1975
401,,,Chantal Jouvhomme,,,07.07.52,FRA
402,,,Martine Rooms,,,06.05.52,FRA
403,,,Madeline Thomas,,,23.03.50,FRA
404,,,Marie-François Dubois,,,25.03.48,FRA
405,82.0,8:22.26,Stanford Track Club,,1,Knoxville,18.05.1982
406,,,Yvonne Hannus,,,09.06.54,FIN
407,,,Regina Jacobs,,,28.08.63,USA
408,,,June Griffith,,,16.06.57,GUY
409,,,Tami Essington,,,61,USA
410,83.0,8:22.54,University of Oregon,,2,Philadelphia,26.04.2014
411,,,Claudia Francis,,(2:08.20),14.11.93,USA
412,,,Samantha Murphy,,(2:08.42),18.03.92,CAN
413,,,Annie Leblanc,,(2:04.07),29.04.92,CAN
414,,,Laura Roesler,,(2:01.86),19.12.91,USA
415,84.0,8:23.0,Soviet Union II,,2,Podolsk,16.08.1976
416,,,,,,,URS
417,,,,,,,URS
418,,,,,,,URS
419,,,,,,,URS
420,85.0,8:23.12,Romania,,7,Nassau,25.05.2014
421,,,Adelina Elena Tanasie,,(2:09.2),04.06.96,ROU
422,,,Claudia Mihaela Bobocea,,(2:07.8),11.06.92,ROU
423,,,Florina Pierdevara,,(2:02.4),29.03.90,ROU
424,,,Mihaela Nunu,,(2:03.8),10.05.89,ROU
425,86.0,8:23.13,Kenya,,1,Nairobi,26.04.2014
426,,,Janeth Jepkosgei,,,13.02.83,KEN
427,,,Sylivia Chesebe,,,17.05.87,KEN
428,,,Cherono Koech,,,08.12.92,KEN
429,,,Eunice Sum,,,10.04.88,KEN
430,87.0,8:23.2,Romania,,3,Bourges,19.06.1977
431,,,,,,,ROU
432,,,,,,,ROU
433,,,,,,,ROU
434,,,,,,,ROU
435,88.0,8:23.35,University of Florida,,1,Philadelphia,26.04.1986
436,,,Sandra Braasch,,(2:06.7),22.05.66,USA
437,,,Sonja Braasch,,(2:06.6),22.05.66,USA
438,,,Susan Nash,,(2:05.9),,USA
439,,,Chris Crowther,,(2:04.2),06.12.63,USA
440,89.0,8:23.8,Great Britain & N.I.,,1,Colombes,02.10.1971
441,,,Joan Allison,,(2:05.8),10.06.47,GBR
442,,,Sheila Carey,,(2:05.2),12.08.46,GBR
443,,,Patricia Lowe,,(2:08.2),15.09.43,GBR
444,,,Rosemary Stirling,,(2:04.6),11.12.47,GBR
445,90.0,8:23.84,Sankt Peterburg,,2,Adler,04.09.2014
446,,,Nadezhda Alekseyeva,,,16.07.88,RUS
447,,,Yekaterina Storozheva,,,22.01.93,RUS
448,,,Anastasiya Kalina,,,16.02.94,RUS
449,,,Yuliya Chizhenko,,,30.08.79,RUS
450,91.0,8:24.02,University of Kentucky,,2,Philadelphia,26.04.1986
451,,,Sherry Hoover,,(2:04.4),,USA
452,,,Elisa Frosini,,(2:06.6),,USA
453,,,Lisa Breiding,,(2:07.1),,USA
454,,,Kim Hawkins,,(2:06.0),,USA
455,92.0,8:24.16,University of Oregon,,1rA,Philadelphia,28.04.2012
456,,,Claudia Francis,,(2:08.6),14.11.93,USA
457,,,Laura Roesler,,(2:04.5),19.12.91,USA
458,,,Becca Friday,,(2:06.3),07.05.91,USA
459,,,Anne Kesselring,,(2:04.7),04.12.89,GER
460,93.0,8:24.25,University of Florida,,1,Philadelphia,28.04.2001
461,,,Kamille Bratton,,(2:07.8),07.05.81,USA
462,,,Kristina Bratton,,(2:07.6),07.05.81,USA
463,,,Nona Allen,,(2:05.4),26.10.79,USA
464,,,Erin Merten,,(2:03.5),23.10.79,USA
465,94.0,8:24.27,Arizona State University,,1,Philadelphia,30.04.1994
466,,,Jacqui Gayle,,(2:09.4),02.09.73,JAM
467,,,Janice Nichols,,(2:03.5),74,USA
468,,,Omolade Akinremi,,(2:09.6),13.09.74,NGR
469,,,Kim Toney-Cornelius,,(2:01.75),13.03.72,USA
470,95.0,8:24.34,Villanova University,,3,Philadelphia,26.04.1986
471,,,Michelle DiMuro-Ave,,(2:09.4),15.05.67,USA
472,,,Celeste Halliday-Over,,(2:06.8),05.05.67,USA
473,,,Joanne Kehs,,(2:06.0),23.01.65,USA
474,,,Debbie Marshall,,(2:02.2),05.08.65,USA
475,96.0,8:24.45,Mexico,,8,Nassau,25.05.2014
476,,,Gabriela Medina,,(2:03.2),03.03.85,MEX
477,,,Cristina Guevara,,(2:00.8),11.12.87,MEX
478,,,Mariel Espinosa,,(2:10.4),24.01.87,MEX
479,,,Arantza Hernández,,(2:10.1),06.06.95,MEX
480,97.0,8:24.49,Pennsylvania State Univers,ty,1,Philadelphia,30.04.2022
481,,,Victoria Vanriele,,(2:08.37),12.09.02,USA
482,,,Rachel Gearing,,(2:04.27),18.12.99,USA
483,,,Madaline Ullom,,(2:06.92),16.01.02,USA
484,,,Victoria Tachinski,,(2:04.95),15.06.99,CAN
485,98.0,8:24.67,Georgetown University,,2,Philadelphia,28.04.2001
486,,,Nickay Pendao,,(2:07.1),14.10.79,USA
487,,,Tyrona Heath,,(2:07.1),30.10.79,USA
488,,,Jill Laurendeau,,(2:07.3),08.01.80,USA
489,,,Sasha Spencer,,(2:03.2),08.04.79,USA
490,99.0,8:24.71,Poland,,4,Nassau,22.04.2017
491,,,Anna Sabat,,(2.06.08),09.11.93,POL
492,,,Paulina Mikiewicz-Lapinska,,(2:08.68),13.07.92,POL
493,,,Martyna Galant,,(2:05.77),26.01.95,POL
494,,,Angelika Cichocka,,(2:04.18),15.03.88,POL
495,10.0,8:24.79,HOKA New Jersey NY Track C,ub,1,Gainesville,31.03.2018
496,,,Heather Wilson,,(2:09.56),13.06.90,USA
497,,,Danielle Aragon,,(2:07.49),01.07.94,USA
498,,,Cecilia Barowski,,(2:00.65),07.12.92,USA
499,,,Ce'aira Brown,,(2:07.09),04.11.93,USA
500,10.0,8:24.8,Soviet Union,,2,Bourges,31.05.1975
501,,,,,,,URS
502,,,,,,,URS
503,,,,,,,URS
504,,,,,,,URS
505,10.0,8:24.80,Canadian All-Stars,,5,Eugene,26.07.2014
506,,,Jenna Westaway,,,19.06.94,CAN
507,,,Lindsey Butterworth,,,27.09.92,CAN
508,,,Kailee Sawyer,,,22.05.97,CAN
509,,,Amanda Banks,,,91,CAN
510,10.0,8:24.87,Villanova University,,1,Philadelphia,29.04.2017
511,,,Nicole Hutchinson,,(2:09.03),17.06.97,CAN
512,,,Angel Piccirillo,,(2:03.62),08.01.94,USA
513,,,McKenna Keegan,,(2:08.14),31.08.98,USA
514,,,Siofra Cléirigh-Büttner,,(2.04.10),21.07.95,IRL
515,10.0,8:25.0,Great Britain & N.I.,,1,London,05.09.1970
516,,,Rosemary Stirling,,(2:07.4),11.12.47,GBR
517,,,Georgena Craig,,(2:10.0),17.07.42,GBR
518,,,Patricia Lowe,,(2:04.2),15.09.43,GBR
519,,,Sheila Carey,,(2:03.4),12.08.46,GBR
520,10.0,8:25.04,Ohio State University,,2,Philadelphia,30.04.2022
521,,,Mallory Mulzer,,(2:09.08),,USA
522,,,Mary Figler,,(2:03.32),,USA
523,,,Gia Napoleon,,(2:08.64),01.10.00,USA
524,,,Aziza Ayoub,,(2:04.01),01.11.98,PUR
525,10.0,8:25.22,Villanova University,,2,Philadelphia,30.04.1994
526,,,Jennifer Rhines,,(2:11.2),01.07.74,USA
