,0,1,2,3,4,5,6,7
0,1,8705,Dave Johnson,USA,07.04.63,-,Azusa,24.04.1992
1,2,8678,Trey Hardee,USA,07.02.84,-,Eugene,26.06.2015
2,3,8489,Steve Fritz,USA,01.11.67,-,College Station,15.03.1996
3,4,8478,Antonio Peñalver,ESP,01.12.68,-,Alhama de Murcia,24.05.1992
4,5,8454,Bruce Jenner,USA,28.12.49,-,Eugene,26.06.1976
5,6,8415,Kevin Mayer,FRA,10.02.92,-,Bruxelles,01.07.2012
6,7,8271,Leonel Suárez,CUB,01.09.87,-,Talence,19.09.2010
7,8,8254,Kurt Felix,GRN,28.07.88,-,Toronto,23.07.2015
8,9,8224,Chris Huffins,USA,15.04.70,-,Azusa,19.04.1996
9,10,8188,Dave Steen,CAN,14.11.59,-,Edmonton,10.07.1983
10,11,8171,Dave Johnson,USA,07.04.63,-,Eugene,19.06.1986
11,12,8170,Fred Dixon,USA,05.11.49,-,Eugene,26.06.1976
12,13,8148,Andrei Nazarov,EST,09.01.65,-,Alhama de Murcia,24.05.1992
13,14,8147,Simon Poelman,NZL,27.05.63,-,Auckland,29.01.1990
14,15,8107,Christian Plaziat,FRA,28.10.63,-,Helsinki,13.08.1994
15,16,8090,Laurent Hernu,FRA,22.08.76,-,Arles,06.06.2004
16,17,8081,Norman Müller,GER,07.08.85,-,Ratingen,16.06.2013
17,18,8073,Keisuke Ushiro,JPN,24.07.86,-,Kawasaki,05.06.2011
18,19,8070,Maurice Smith,USA,20.11.62,-,Götzis,24.05.1987
19,20,8068,Jirí Ryba,CZE,15.06.76,-,Alhama de Murcia,01.06.1997
20,21,8039,Georni Jaramillo,VEN,06.03.89,-,Asunción,24.06.2017
21,22,8025,Jón Arnar Magnússon,ISL,28.07.69,-,Tallinn,16.06.1996
