,0,1,2,3,4,5
0,1.0,8:27.45,Russia,rA,Philadelphia,27.04.2013
1,,,Olga Lvova,(2:04.5),21.09.89,RUS
2,,,Alena Glazkova,(2:09.9),06.05.88,RUS
3,,,Svetlana Karamasheva,(2:04.2),24.05.88,RUS
4,,,Marina Pospelova,(2:08.9),23.07.90,RUS
