,0,1,2,3,4,5,6
0,1.0,8:22.6,Federal Republic of,Germany,,London,05.09.1971
1,,,Christa Merten,,(2:09.0),14.10.44,FRG
2,,,Rosemarie Klute,,(2:07.4),21.03.45,FRG
3,,,Ellen Wessinghage,,(2:05.6),28.06.48,FRG
4,,,Hildegard Falck,,(2:00.6),08.06.49,FRG
