,0,1,2,3,4,5,6,7,8
0,1,10.96,3.9,Ofonime Odiong,BRN,13.03.97,1h4,Konya,09.08.2022
1,2,11.05,3.9,Maboundou Koné,CIV,16.05.97,2h4,Konya,09.08.2022
