,0,1,2,3,4,5,6,7
0,1,1:18:20,David Kimutai,KEN,19.08.69,1,Nairobi,14.07.2011
1,2,1:18:33,Mikhail Shchennikov,RUS,24.12.67,1,Livorno,10.07.1993
2,3,1:18:49,Daniel Bautista,MEX,04.08.52,1,Eschborn,29.09.1979
3,4,1:18:54,Giovanni de Benedicts,ITA,08.01.68,1,Isernia,18.05.1997
4,5,1:18:57,Michele Didoni,ITA,07.03.74,2,Isernia,18.05.1997
5,6,1:19:02,Ernesto Canto,MEX,18.10.59,1,Ruse,13.04.1980
6,7,1:19:08,Yuriy Kuko,BLR,23.01.68,2,Livorno,10.07.1993
7,8,1:19:11,Genndiy Terechov,RUS,09.08.55,2,Ruse,13.04.1980
8,9,1:19:31,Marco Giungi,ITA,30.10.74,3,Isernia,18.05.1997
9,10,1:19:35,Reima Salonen,FIN,19.10.55,3,Ruse,13.04.1980
10,11,1:19:43,Pavol Blazek,SVK,09.07.58,1,Ostrava,06.07.1991
11,12,1:19:46,Boris Yakovlyev,UKR,16.07.45,2,Eschborn,29.09.1979
12,13,1:19:53,Yuriy Gordeyev,KAZ,04.02.64,3,Livorno,10.07.1993
13,14,1:19:56,Vladimir Andreyev,RUS,07.09.66,4,Livorno,10.07.1993
14,15,1:20:03,Viktor Ginko,BLR,07.12.65,5,Livorno,10.07.1993
15,16,1:20:05,Nikolay Vinnichenko,UKR,12.11.58,3,Eschborn,29.09.1979
16,17,1:20:11,Roman Mrazek,SVK,21.01.62,2,Ostrava,06.07.1991
17,18,1:20:13,Anatoliy Solomin,UKR,02.07.52,4,Eschborn,29.09.1979
18,19,1:20:28,Pyotr Pochenchuk,BLR,26.07.54,5,Eschborn,29.09.1979
19,20,1:20:37,Aleksandr Pankov,RUS,27.09.52,4,Ruse,13.04.1980
20,21,1:20:38,Igor Kollár,SVK,25.06.65,3,Ostrava,06.07.1991
21,21,1:20:38,Artur Shumak,BLR,19.10.63,6,Livorno,10.07.1993
22,23,1:20:47,Vadim Tsvetkov,RUS,31.05.46,5,Ruse,13.04.1980
