,0,1,2,3,4,5,6,7,8
38,38,7.02,-0.2,Veronica Campbell-Brown,JAM,16.05.82,1,Osaka,27.08.2007
39,40,7.03,-0.6,Anelia Nuneva,BUL,30.06.62,1,Moskva,07.06.1987
40,40,7.03,-0.2,Lauryn Williams,USA,11.09.83,2,Osaka,27.08.2007
41,42,7.04,0.5,Anelia Nuneva,BUL,30.06.62,1s1,Seoul,24.09.1988
42,42,7.04,-0.2,Kim Gevaert,BEL,05.08.78,3=,Osaka,27.08.2007
43,42,7.04,-0.2,Torri Edwards,USA,31.01.77,3=,Osaka,27.08.2007
44,42,7.04,-0.6,Ajla Del Ponte,SUI,15.07.96,6,Tokyo,31.07.2021
45,46,7.05,0.7,Anelia Nuneva,BUL,30.06.62,1s2,Roma,30.08.1987
46,46,7.05,0.1,Torri Edwards,USA,31.01.77,1,Sacramento,10.07.2004
47,46,7.05,0.5,Mechelle Lewis,USA,20.09.80,5,Eugene,28.06.2008
48,49,7.06,-0.6,Anelia Nuneva,BUL,30.06.62,2,Roma,30.08.1987
49,49,7.06,-0.3,Mary Onyali,NGR,03.02.68,5,Stuttgart,16.08.1993
50,49,7.06,0.1,Myriam Mani,CMR,21.05.77,2rA,Berlin,01.09.2000
51,49,7.06,-0.2,Christine Arron,FRA,13.09.73,5,Osaka,27.08.2007
52,49,7.06,0.1,Veronica Campbell-Brown,JAM,16.05.82,4,Berlin,17.08.2009
53,54,7.07,-0.6,Merlene Ottey,JAM,10.05.60,3,Roma,30.08.1987
54,54,7.07,-0.6,Mary Onyali,NGR,03.02.68,3s2,Stuttgart,16.08.1993
55,54,7.07,-0.1,Chandra Sturrup,BAH,12.09.71,7,Sevilla,22.08.1999
56,54,7.07,0.1,Gail Devers,USA,19.11.66,2,Sacramento,10.07.2004
57,54,7.07,0.5,Marshevet Hooker,USA,25.09.84,6,Eugene,28.06.2008
58,54,7.07,0.1,Chandra Sturrup,BAH,12.09.71,5,Berlin,17.08.2009
59,54,7.07,0.8,Aleia Hobbs,USA,24.02.96,6,Eugene,17.07.2022
60,54,7.07,0.8,Marie-Josée Ta Lou,CIV,18.11.88,7,Eugene,17.07.2022
61,54,7.07,0.8,Melissa Jefferson,USA,21.02.01,8,Eugene,17.07.2022
62,63,7.08,0.5,Evelyn Ashford,USA,15.04.57,2s1=,Seoul,24.09.1988
63,63,7.08,0.5,Gwen Torrence,USA,12.06.65,2s1=,Seoul,24.09.1988
64,63,7.08,2.0,Chryste Gaines,USA,14.09.70,2,New Orleans,20.06.1998
65,63,7.08,-0.1,Mercy Nku,NGR,17.07.76,8,Sevilla,22.08.1999
66,63,7.08,1.5,Maria Karastamáti,GRE,10.12.84,1,Erfurt,16.07.2005
67,63,7.08,-0.1,Chandra Sturrup,BAH,12.09.71,2s2,Berlin,17.08.2009
68,63,7.08,0.1,Lauryn Williams,USA,11.09.83,6,Berlin,17.08.2009
69,63,7.08,-0.6,Teahna Daniels,USA,25.03.97,7,Tokyo,31.07.2021
70,71,7.09,0.5,Allyson Felix,USA,18.11.85,7,Eugene,28.06.2008
71,72,7.1,-0.6,Heike Drechsler,GER,16.12.64,4,Roma,30.08.1987
72,72,7.1,0.3,Ekateríni Thánou,GRE,01.02.75,1s1,München,07.08.2002
73,72,7.1,0.1,Kerron Stewart,JAM,16.04.84,1rA,Berlin,14.06.2009
74,72,7.1,-0.1,Veronica Campbell-Brown,JAM,16.05.82,3s2,Berlin,17.08.2009
75,76,7.11,0.6,Melanie Paschke,GER,29.06.70,1,Köln,21.06.1996
76,76,7.11,1.1,Andrea Philipp,GER,29.07.71,1rA,Dortmund,08.06.1997
77,76,7.11,1.2,Angela Williams,USA,30.01.80,1,Edwardsville,26.06.1998
78,76,7.11,0.1,Tayna Lawrence,JAM,17.09.75,3rA,Berlin,01.09.2000
79,76,7.11,0.1,LaTasha Colander,USA,23.08.76,3,Sacramento,10.07.2004
80,76,7.11,0.1,Laverne Jones-Ferrette,ISV,16.09.81,2rA,Berlin,14.06.2009
81,76,7.11,-0.1,Kelly-Ann Baptiste,TTO,14.10.86,3s1=,Berlin,17.08.2009
