,0,1,2,3,4,5,6
77,74,14.67,Tereza Marinova,BUL,05.09.77,Piræus,24.02.1999
78,74,14.67,Ashia Hansen,GBR,05.12.71,Maebashi,07.03.1999
79,74,14.67,Anastasiya Potapova,RUS,06.09.85,Volgograd,24.01.2009
80,74,14.67,Yulimar Rojas,VEN,21.10.95,Madrid,08.02.2019
81,82,14.66,Rodica Mateescu,ROU,13.03.71,Bucuresti,08.02.1997
82,82,14.66,Ashia Hansen,GBR,05.12.71,Birmingham,15.02.1998
83,82,14.66,Sárka Kaspárková,CZE,20.05.71,Liévin,22.02.1998
84,82,14.66,Tatyana Lebedeva,RUS,21.07.76,Gent,26.02.2000
85,82,14.66,Anna Pyatykh,RUS,04.04.81,Moskva,11.03.2006
86,82,14.66,Yamilé Aldama,SUD,14.08.72,Moskva,11.03.2006
87,82,14.66,Yargeris Savigne,CUB,13.11.84,Düsseldorf,06.02.2007
88,89,14.65,Ashia Hansen,GBR,05.12.71,Liévin,22.02.1998
89,89,14.65,Hrysopiyí Devetzí,GRE,02.01.76,Budapest,06.03.2004
90,89,14.65,Marija Sestak,SLO,17.04.79,Valencia,08.03.2008
91,89,14.65,Yulimar Rojas,VEN,21.10.95,Madrid,21.02.2020
92,93,14.64,Ana Biryukova,RUS,27.09.67,Madrid,09.02.1995
93,93,14.64,Sárka Kaspárková,CZE,20.05.71,Valencia,28.02.1998
94,93,14.64,Anna Pyatykh,RUS,04.04.81,Moskva,11.03.2006
95,96,14.63,Rodica Mateescu,ROU,13.03.71,Bucuresti,08.02.1997
96,96,14.63,Rodica Mateescu,ROU,13.03.71,Paris,08.03.1997
97,96,14.63,Sárka Kaspárková,CZE,20.05.71,Valencia,28.02.1998
98,96,14.63,Tereza Marinova,BUL,05.09.77,Liévin,24.02.2002
99,96,14.63,Magdelin Martínez,ITA,10.02.76,Budapest,06.03.2004
100,96,14.63,Anastasiya Potapova,RUS,06.09.85,Volgograd,24.01.2009
101,96,14.63,Yargeris Savigne,CUB,13.11.84,Ad-Dawhah,13.03.2010
102,96,14.63,Liadagmis Povea,CUB,06.02.96,Liévin,15.02.2023
103,10,14.62,Rodica Mateescu,ROU,13.03.71,Paris,08.03.1997
104,10,14.62,Sárka Kaspárková,CZE,20.05.71,Paris,08.03.1997
105,10,14.62,Tereza Marinova,BUL,05.09.77,Piræus,24.02.1999
106,10,14.62,Tatyana Lebedeva,RUS,21.07.76,Volgograd,06.02.2000
107,10,14.62,Ashia Hansen,GBR,05.12.71,Birmingham,15.03.2003
108,10,14.62,Olga Saladukha,UKR,04.06.83,Stockholm,23.02.2012
109,11,14.61,Inna Lasovskaya,RUS,17.12.69,Madrid,11.02.1994
110,11,14.61,Sárka Kaspárková,CZE,20.05.71,Birmingham,14.02.1999
111,11,14.61,Anna Pyatykh,RUS,04.04.81,Moskva,17.02.2006
112,11,14.61,Yulimar Rojas,VEN,21.10.95,Madrid,28.01.2017
113,11,14.61A,Charisma Taylor,BAH,03.09.99,Albuquerque,11.03.2023
114,11,14.60,Inna Lasovskaya,RUS,17.12.69,Paris,08.03.1997
115,11,14.60,Sárka Kaspárková,CZE,20.05.71,Liévin,22.02.1998
116,11,14.60,Yargeris Savigne,CUB,13.11.84,Valencia,08.03.2008
117,11,14.60,Marija Sestak,SLO,17.04.79,Valencia,08.03.2008
118,11,14.60,Anna Pyatykh,RUS,04.04.81,Ad-Dawhah,13.03.2010
119,11,14.60,Simona La Mantia,ITA,14.04.83,Paris,05.03.2011
120,12,14.59,Inna Lasovskaya,RUS,17.12.69,Budapest,01.02.1997
121,12,14.59,Inna Lasovskaya,RUS,17.12.69,Paris,08.03.1997
122,12,14.59,Ashia Hansen,GBR,05.12.71,Birmingham,21.02.2003
123,12,14.59,Françoise Mbango Etone,CMR,14.04.76,Budapest,06.03.2004
124,12,14.59,Kimberly Williams,JAM,03.11.88,Beograd,20.03.2022
125,12,14.59,Liadagmis Povea,CUB,06.02.96,Madrid,22.02.2023
126,12,14.58,Ana Biryukova,RUS,27.09.67,Paris,11.03.1994
