,0,1,2,3,4,5
169,,,Cornelius Kiplangat,,21.12.92,KEN
170,35.0,7:11.42,Belarus,1,Portsmout,05.06.1993
171,,,Andrey Sudnik,,11.03.67,BLR
172,,,Azat Rakipov,,25.11.68,BLR
173,,,Anatoliy Makarevich,,19.05.70,BLR
174,,,Ivan Komar,,18.03.70,BLR
175,36.0,7:11.48,Australia,4,Nassau,24.05.2014
176,,,Joshua Ralph,(1:49.6),27.10.91,AUS
177,,,Ryan Gregson,(1:48.3),26.04.90,AUS
178,,,Jordan Williamsz,(1:46.3),21.08.92,AUS
179,,,Jared West,(1:47.3),14.07.88,AUS
180,37.0,7:11.6,Republic of South Africa,1,Johannesb,30.04.1973
181,,,Donald Timm,,14.04.49,RSA
182,,,Claude de Marigny,,25.08.51,RSA
183,,,Marcello Fiasconaro,,19.07.49,ITA
184,,,Danie Malan,,26.06.50,RSA
185,38.0,7:11.62,Great Britain & N.I. II,2,London,30.08.1982
186,,,Rob Harrison,(1:47.83),05.06.59,GBR
187,,,Steve Caldwell,(1:49.04),07.12.57,GBR
188,,,Chris McGeorge,(1:45.91),13.01.62,GBR
189,,,Graham Williamson,(1:48.84),15.06.60,GBR
190,39.0,7:11.96,Russia,2,Portsmout,05.06.1993
191,,,Sergey Melnikov,,08.11.68,RUS
192,,,Sergey Samoylov,,20.04.71,RUS
193,,,Andrey Loginov,,27.11.72,RUS
194,,,Aleksey Oleynikov,,10.08.72,RUS
195,40.0,7:12.0,Kenya A,1,Mombasa,18.06.1978
196,,,James Maina Boi,(1:46.6),04.04.54,KEN
197,,,Daniel Omwanza,(1:49.6),05.05.48,KEN
198,,,John Kipkurgat,(1:48.8),16.03.44,KEN
199,,,Peter Lemashon,(1:47.4),14.07.56,KEN
200,41.0,7:12.1',Federal Republic of Germ,1,Fulda,13.06.1968
201,,,Bodo Tümmler,(1:49.4y),08.12.43,FRG
202,,,Walter Adams,(1:47.5y),15.03.45,FRG
203,,,Harald Norpoth,(1:50.0y),22.08.42,FRG
204,,,Franz-Josef Kemper,(1:47.7y),30.09.45,FRG
205,42.0,7:12.15,Vfb Stuttgart,1,Krefeld,26.07.1986
206,,,Andreas Baranski,,10.03.60,FRG
207,,,Hans Allmandinger,,17.07.58,FRG
208,,,Herbert Wursthorn,,22.06.57,FRG
209,,,Matthias Assmann,,02.02.57,FRG
210,42.0,7:12.15,University of Virginia,1,Philadelp,30.04.2011
211,,,Brett Johnson,(1:50.97),27.09.90,USA
212,,,Lance Roller,(1:48.13),24.05.90,USA
213,,,Anthony Kostelac,(1:47.05),04.07.91,USA
214,,,Robby Andrews,(1:46.00),29.03.91,USA
215,44.0,7:12.2',Great Britain & N.I.,1,London,22.06.1966
216,,,Graeme Grant,(1:49.5y),24.05.46,GBR
217,,,Mike Varrah,(1:48.9y),19.10.44,GBR
218,,,Chris Carter,(1:49.0y),25.12.42,GBR
219,,,John Boulter,(1:48.2y),18.11.40,GBR
220,44.0,7:12.2,Great Britain & N.I.,2,Sheffield,05.06.1992
221,,,Matthew Yates,(1:49.2),04.02.69,GBR
222,,,Martin Steele,(1:45.9),20.09.62,GBR
223,,,Kevin McKay,(1:48.4),09.02.69,GBR
224,,,Steve Heard,(1:48.6),29.04.62,GBR
225,46.0,7:12.29,Villanova University,1,Philadelp,24.04.1982
226,,,Marcus O'Sullivan,(1:50.2),22.12.61,IRL
227,,,Mike England,(1:46.6),29.02.60,USA
228,,,John Hunter,(1:46.5),15.04.56,IRL
229,,,John Marshall,(1:49.0),05.11.63,USA
230,46.0,7:12.29,Santa Monica Track Club,1,Philadelp,24.04.1992
231,,,Christian Cushing-Murray,(1:50.8),18.10.67,USA
232,,,Tracy Baskin,(1:48.4),03.11.65,USA
233,,,George Kersh,(1:45.8),03.07.68,USA
234,,,Johnny Gray,(1:47.2),19.06.60,USA
235,48.0,7:12.36,Atlanta Track Club,2,Nashville,01.06.2019
236,,,Edward Kemboi,(1:48.87),09.12.93,KEN
237,,,Brandon Lasater,(1:46.35),09.10.92,USA
238,,,Abraham Alvarado,(1:48.38),04.08.85,LUS
239,,,Dylan Capwell,(1:48.75),01.07.95,USA
240,49.0,7:12.37,University of Mississipp,1,Philadelp,29.04.2023
241,,,Cade Flatt,(1:50.85),23.05.03,USA
242,,,Shane Bracken,(1:47.04),14.06.98,IRL
243,,,Tiarnan Crorken,(1:46.70),13.06.99,GBR
244,,,Baylor Franklin,(1:47.78),09.02.00,USA
245,50.0,7:12.57,Iowa State University,1rA,Des Moine,23.04.2021
246,,,Jason Gomez,(1:48.66),08.08.00,USA
247,,,Daniel Nixon,(1:48.52),04.09.98,USA
248,,,Roshon Roomes,(1:47.88),19.11.96,USA
249,,,Festus Lagat,(1:47.51),10.10.96,KEN
250,51.0,7:12.62,Georgetown University,2,Philadelp,24.04.1982
251,,,Aubrey McKithen,(1:49.5),,USA
252,,,Richard Caton,(1:47.9),,USA
253,,,Brian McNelis,(1:46.1),14.04.62,USA
254,,,John Gregorek,(1:49.2),15.04.60,USA
255,51.0,7:12.62,Santa Monica Track Club,1,Tempe,02.04.1983
256,,,Charlie Taliaferro,(1:50.7),08.10.56,USA
257,,,Johnny Gray,(1:49.5),19.06.60,USA
258,,,Jeff West,(1:45.5),02.12.61,USA
259,,,David Mack,(1:47.0),30.05.61,USA
260,53.0,7:12.66,Great Britain & N.I.,3,Portsmout,05.06.1993
261,,,Steve Heard,(1:49.6),29.04.62,GBR
262,,,David Sharpe,(1:48.7),08.07.67,GBR
263,,,Matthew Yates,(1:48.0),04.02.69,GBR
264,,,Curtis Robb,(1:46.4),07.06.72,GBR
265,54.0,7:12.7,Russia (URS),2,Moskva,25.07.1979
266,,,Vladimir Ponomaryev,,10.08.52,RUS
267,,,Viktor Anokhin,,18.07.51,RUS
268,,,Vladimir Malozyemlin,,26.01.56,RUS
269,,,Nikolay Shirokov,,01.01.55,RUS
270,55.0,7:12.81,Richmond University,3,Philadelp,24.04.1982
271,,,Edwin Koech,(1:49.4),23.07.61,KEN
272,,,Phil Norgate,(1:48.5),15.09.61,GBR
273,,,Henry Kimalei,(1:47.1),06.01.56,KEN
274,,,Sosthenes Bitok,(1:47.1),23.03.57,KEN
275,56.0,7:12.90,Pennsylvania State Unive,2,Philadelp,30.04.2011
276,,,Lionel Williams,(1:50.69),01.10.88,USA
277,,,Samuel Borchers,(1:47.56),25.05.88,USA
278,,,Ryan Foster,(1:47.95),26.08.88,AUS
279,,,Casimir Loxsom,(1:46.70),17.03.91,USA
280,57.0,7:12.96,Santa Monica Track Club,1,Walnut,27.04.1985
281,,,Mark Handelsman,(1:50.9),09.06.61,ISR
282,,,David Mack,(1:47.1),30.05.61,USA
283,,,Jeff West,(1:48.1),02.12.61,USA
284,,,Johnny Gray,(1:46.9),19.06.60,USA
285,57.0,7:12.96,Pennsylvania State Unive,2,Philadelp,29.04.2023
286,,,Evan Dorenkamp,(1:48.65),24.12.00,USA
287,,,Darius Smallwood,(1:48.49),28.06.02,USA
288,,,Olivier Desmeules,(1:47.37),06.05.00,CAN
289,,,Handal Roban,(1:48.46),05.09.02,VIN
290,59.0,7:13.1,Ukraine (URS),3,Moskva,25.07.1979
291,,,Valeriy Liskov,,24.09.58,UKR
292,,,Sergey Shapolvalov,,19.03.57,UKR
293,,,Vitaliy Tishchenko,,28.07.57,UKR
294,,,Anatoliy Reshetnyak,,14.04.55,UKR
295,60.0,7:13.16,United States,1,Nassau,23.04.2017
296,,,Brannon Kidder,(1:47.39),18.11.93,USA
297,,,Eric Sowinski,(1:48.11),21.12.89,USA
298,,,Casimir Loxsom,(1:48.48),17.03.91,USA
299,,,Clayton Murphy,(1:49.18),26.02.95,USA
300,61.0,7:13.2,Russia (URS),1,Tbilisi,15.09.1978
301,,,Vladimir Malozyemlin,,26.01.56,RUS
302,,,Viktor Byelokoskov,,56,RUS
303,,,Vladimir Sheronov,,14.06.55,RUS
304,,,Valeriy Abramov,,22.08.56,RUS
305,62.0,7:13.4,Leningrad (URS),4,Moskva,25.07.1979
306,,,,,,URS
307,,,,,,URS
308,,,,,,URS
309,,,,,,URS
310,62.0,7:13.40,Athletic Attic,2,Tempe,02.04.1983
311,,,James Mays,(1:48.2),15.08.59,USA
312,,,Phillip Rolle,(1:48.4),20.09.56,USA
313,,,Randy Stephens,(1:48.6),22.06.60,USA
314,,,Jack McIntosh,(1:48.2),22.06.59,USA
315,64.0,7:13.48,University of Arkansas,4,Philadelp,24.04.1982
316,,,Roger Jones,(1:50.9),22.11.58,USA
317,,,Tom Moloney,(1:49.3),11.03.60,IRL
318,,,Randy Stephens,(1:46.7),22.06.60,USA
319,,,Stanley Redwine,(1:46.6),10.04.61,USA
320,65.0,7:13.5',Soviet Union,2,London,22.06.1966
321,,,Aleksandr Usantsev,(1:51.0y),20.09.44,SOV
322,,,Remir Mitrofanov,(1:49.2y),22.01.40,SOV
323,,,Oleg Raiko,(1:47.0y),08.06.45,RUS
324,,,Vadim Mikhailov,(1:48.8y),30.09.38,RUS
325,66.0,7:13.6,France,1,Bourges,23.06.1979
326,,,Roqui Sanchez,(1:49.1),12.12.52,FRA
327,,,Joël Riquelme,(1:47.8),04.10.57,FRA
328,,,Philippe Dupont,(1:48.9),31.05.58,FRA
329,,,Roger Milhau,(1:47.8),29.03.55,FRA
330,67.0,7:13.7',Olympic Training I,1,Eugene,01.08.1970
331,,,Marcel Philippe,(1:49.1y),16.09.51,FRA
332,,,Dean Bjerke,(1:50.4y),,USA
333,,,Ralph Schultz,(1:48.9y),04.06.47,USA
334,,,Lowell Paul,(1:47.8y),03.03.44,USA
335,67.0,7:13.7,United States,2,Bourges,23.06.1979
336,,,Todd Harbour,(1:48.3),24.03.59,USA
337,,,Gerald Masterson,(1:47.3),06.05.54,USA
338,,,Evans White,(1:49.6),18.06.57,USA
339,,,Robert Cassleman,(1:48.5),18.07.52,USA
340,67.0,7:13.70,Kenya,2,Nassau,23.04.2017
341,,,Alfred Kipketer,(1:47.52),26.12.96,KEN
342,,,Kipyegon Bett,(1:46.73),02.01.98,KEN
343,,,Timothy Kitum,(1:49.76),20.11.94,KEN
344,,,Ferguson Cheruiyot,(1:49.69),30.11.89,KEN
345,70.0,7:13.71,University of Mississipp,1,Philadelp,30.04.2022
346,,,Cade Bethmann,(1:51.71),25.07.98,USA
347,,,Baylor Franklin,(1:46.76),09.02.00,USA
348,,,John Rivera,(1:47.34),02.12.98,PUR
349,,,Mario García,(1.47.91),29.06.99,ESP
350,71.0,7:13.75,Georgetown University,1,Philadelp,24.04.2004
351,,,Ezra Richards,(1:51.0),03.02.81,TTO
352,,,Ali Salah Najjar,(1:47.4),29.01.81,USA
353,,,Chris Lukezic,(1:47.6),24.04.84,USA
354,,,Jesse O'Connell,(1:47.8),20.03.82,USA
355,71.0,7:13.75,Virginia Tech University,1,Philadelp,29.04.2017
356,,,Neil Gourley,(1:48.85),07.02.95,GBR
357,,,Vincent Ciattei,(1:48.75),21.01.95,USA
358,,,Drew Piazza,(1:46.95),28.01.95,USA
359,,,Patrick Joseph,(1:49.21),07.09.95,USA
360,73.0,7:13.87,University of Arkansas,1,Philadelp,24.04.1999
361,,,Ryan Stanley,(1:49.9),13.06.77,USA
362,,,Sharif Karie,(1:48.6),01.01.78,SOM
363,,,James Karanu,(1:46.3),05.01.76,KEN
364,,,Seneca Lassiter,(1:49.1),12.03.77,USA
365,74.0,7:13.9',Kansas State University,1,Des Moine,24.04.1970
366,,,Dale Alexander,(1:50.7y),28.04.49,USA
367,,,Dave Peterson,(1:48.8y),,USA
368,,,Robert Barratti,(1:50.3y),49,USA
369,,,Ken Swenson,(1:46.5y),18.04.48,USA
370,75.0,7:13.94,Iowa State University,3,Philadelp,29.04.2023
371,,,Peter Smith,(1:48.95),,USA
372,,,Darius Kipyego,(1:47.10),05.09.02,USA
373,,,Ezekiel Rop,(1:47.91),,KEN
374,,,Jason Gomez,(1:50.00),08.08.00,USA
375,76.0,7:13.95,Georgetown University,2,Philadelp,27.04.1985
376,,,John Pedati,(1:49.4),,USA
377,,,Phillip Franshaw,(1:48.5),,USA
378,,,Kevin King,(1:48.9),11.08.63,USA
379,,,Miles Irish,(1:47.2),23.08.64,USA
380,77.0,7:13.96,MTV 1881 Ingolstadt,2,Krefeld,26.07.1986
381,,,Franz-Josef Modlmaier,,02.10.63,FRG
382,,,Armin Steller,,30.08.62,FRG
383,,,Hans-Peter Ferner,,06.06.56,FRG
384,,,Hans Lang,,22.05.57,FRG
385,78.0,7:14.02,Texas A&M University,3,Philadelp,30.04.2011
386,,,Sam Mutschler,(1:52.47),27.07.90,USA
387,,,Joey Roberts,(1:46.90),17.04.90,USA
388,,,Oscar Ramirez,(1:47.46),06.01.90,USA
389,,,Michael Preble,(1:47.19),15.04.90,USA
390,79.0,7:14.14,Pennsylvania State Unive,1rA,Philadelp,27.04.2013
391,,,Robby Creese,(1:50.53),30.08.93,USA
392,,,Za'Von Watkins,(1:48.22),24.10.93,USA
393,,,Casimir Loxsom,(1:46.30),17.03.91,USA
394,,,Brannon Kidder,(1:49.10),18.11.93,USA
395,80.0,7:14.16,Mississippi State Univer,1rA,Philadelp,28.04.2018
396,,,Daniel Nixon,(1:51.06),04.09.98,USA
397,,,Kenya Small,(1:50.28),06.03.97,CAN
398,,,Marco Arop,(1:46.00),20.09.98,CAN
399,,,Dejon Devroe,(1:46.85),27.05.96,USA
400,81.0,7:14.21,Vfb Stuttgart,1,Dortmund,01.01.1983
401,,,Herbert Wursthorn,,22.06.57,FRG
402,,,Andreas Baranski,,10.03.60,FRG
403,,,Hans Allmandinger,,17.07.58,FRG
404,,,Matthias Assmann,,02.02.57,FRG
405,82.0,7:14.3,Moskva (URS),5,Moskva,25.07.1979
406,,,,,,URS
407,,,,,,URS
408,,,,,,URS
409,,,,,,URS
410,82.0,7:14.3,Russia,3,Sheffield,05.06.1992
411,,,Denis Volodin,,72,RUS
412,,,Timur Voytetskiy,,,RUS
413,,,Oleg Stepanov,,20.11.70,RUS
414,,,Aleksey Oleynikov,,10.08.72,RUS
415,84.0,7:14.34,University of Florida,1,Philadelp,24.04.1993
416,,,Dedric Jones,(1:49.3),22.03.71,USA
417,,,Lewis Lacy,(1:48.0),12.01.71,USA
418,,,Steve Adderly,(1:50.5),04.06.71,USA
419,,,Scott Peters,(1:46.5),14.07.71,USA
420,85.0,7:14.37,Emmendin,2,Dortmund,30.07.1983
421,,,Harald Olbrich,,03.02.59,FRG
422,,,Reinhard Aechtle,,26.08.53,FRG
423,,,Ulrich Hildebrandt,,14.11.57,FRG
424,,,Ulrich Karck,,28.11.57,FRG
425,86.0,7:14.48,Bud Light,1,Tempe,06.04.1985
426,,,Jack McIntosh,(1:49.8),22.06.59,USA
427,,,James Mays,(1:47.8),15.08.59,USA
428,,,Michael Shea,(1:50.5),13.04.60,USA
429,,,Frank O'Mara,(1:46.4),17.07.60,IRL
430,87.0,7:14.50,Texas A&M University,4,Philadelp,29.04.2023
431,,,Cooper Cawthra,(1:51.77),,USA
432,,,Caden Norris,(1:47.39),,USA
433,,,Gavin Hoffpauir,(1:48.63),24.01.00,USA
434,,,Sam Whitmarsh,(1:46.73),,USA
435,88.0,7:14.54,George Mason University,1,Philadelp,27.04.1996
436,,,Miklós Arpasi,(1:50.81),03.04.72,HUN
437,,,Alex Morgan,(1:46.64),27.12.72,JAM
438,,,Mohamed Ibrahim Aden,(1:48.95),11.11.72,SOM
439,,,Julius Achon,(1:48.14),12.12.76,UGA
440,89.0,7:14.64,University of Virginia,5,Philadelp,24.04.1982
441,,,Theo Hodge,(1:50.2),20.05.61,USA
442,,,Ray Brown,(1:46.7),11.08.61,USA
443,,,Darrell Earman,(1:49.5),,USA
444,,,John Hinton,(1:48.3),01.05.62,USA
445,90.0,7:14.65,Pennsylvania State Unive,1,Philadelp,25.04.1987
446,,,Steve Balkey,(1:51.4),30.10.65,USA
447,,,Aaron Ankeny,(1:49.4),,USA
448,,,Chris Mills,(1:46.1),14.02.66,USA
449,,,Ray Levitre,(1:47.8),24.01.64,USA
450,90.0,7:14.65,Fiamme Azzurre (ITA),1,Vigevano,28.09.1991
451,,,Riccardo Cardone,,24.02.67,ITA
452,,,Davide Tirelli,,12.08.66,ITA
453,,,Andrea Benvenuti,,13.12.69,ITA
454,,,Giuseppe D'Urso,,15.09.69,ITA
455,92.0,7:14.72,Abilene Christian Univer,1,Philadelp,29.04.1995
456,,,Peter Engelbrecht,(1:49.7),22.07.72,RSA
457,,,Ozzie Mdziniso,(1:49.7),28.09.70,SWZ
458,,,Thomas Korir,(1:49.5),20.07.68,KEN
459,,,Savieri Nghidi,(1:45.9),02.03.68,ZIM
460,93.0,7:14.86,University of Arkansas,2,Philadelp,25.04.1987
461,,,Doug Consiglio,(1:51.3),10.01.64,CAN
462,,,Gary Taylor,(1:48.7),01.06.63,GBR
463,,,Wayne Moncrieffe,(1:47.5),64,CAN
464,,,Butch Brown,(1:47.4),27.04.61,USA
465,94.0,7:14.89,Nebraska,1,Des Moine,26.04.1985
466,,,Paul O'Callaghan,(1:49.8),01.06.64,IRL
467,,,Glenn Cunningham,(1:46.8),,USA
468,,,Regis Humphrey,(1:49.6),05.10.65,USA
469,,,Jean Verster,(1:48.6),23.04.65,RSA
470,95.0,7:14.9',University of Southern C,1,Los Angel,13.05.1966
471,,,John Link,(1:51.7y),,USA
472,,,Bruce Bess,(1:49.7y),04.09.44,USA
473,,,David Buck,(1:48.2y),26.04.45,USA
474,,,Dennis Carr,(1:47.8y),25.10.45,USA
475,95.0,7:14.9',Great Britain & N.I.,2,London,05.09.1970
476,,,Martin Bilham,(1:50.0y),03.12.46,GBR
477,,,David Cropper,(1:49.0y),26.12.45,GBR
478,,,Mike MacLean,(1:48.4y),04.05.46,GBR
479,,,Paul Browne,(1:50.0y),03.02.49,GBR
480,95.0,7:14.9,Kenya,4,Sheffield,05.06.1992
481,,,Lucas Sang,(1:52.9),12.02.61,KEN
482,,,Jonah Birir,,27.12.71,KEN
483,,,Nixon Kiprotich,,04.12.62,KEN
484,,,Joseph Chesire,,12.11.57,KEN
