,0,1,2,3,4,5,6,7,8
74,75,72.76,Oksana Kondratyeva,RUS,22.11.85,,Moskva,,16.08.2013
75,76,72.74,Zalina Marghieva,MDA,06.02.88,,Chisinau,,05.02.2011
76,77,72.7,Oksana Menkova,BLR,28.03.82,,Brest,,29.04.2016
77,78,72.69,Zalina Marghieva,MDA,06.02.88,,Daegu,,16.05.2012
78,79,72.65,Gwendolyn Berry,USA,29.06.89,cA,Norwalk,,14.04.2016
79,80,72.62,Tatyana Lysenko,RUS,09.10.83,,Eugene,,31.05.2013
80,81,72.59,Gulfiya Agafonova,RUS,04.06.82,,Moskva,,03.07.2007
81,82,72.54,Mihaela Melinte,ROU,27.03.75,,Milano,,07.06.2000
82,83,72.49,Gulfiya Agafonova,RUS,04.06.82,,Moskva,,16.05.2007
83,84,72.48,Oksana Kondratyeva,RUS,22.11.85,q,Moskva,,22.07.2013
84,85,72.47,Gulfiya Agafonova,RUS,04.06.82,q,Moskva,,14.08.2013
85,86,72.46,Mihaela Melinte,ROU,27.03.75,,Clermont-Ferrand,,30.06.2000
86,87,72.41,Tatyana Lysenko,RUS,09.10.83,,Adler,,19.02.2013
87,88,72.39,Tatyana Lysenko,RUS,09.10.83,,Berlin,,02.09.2012
88,89,72.33,Darya Pchelnik,BLR,20.12.81,,Stayki,,09.02.2010
89,90,72.22,Gulfiya Agafonova,RUS,04.06.82,,Tula,,02.08.2007
90,90,72.22,Oksana Kondratyeva,RUS,22.11.85,,Kazan,,10.07.2013
91,92,72.2,Tatyana Lysenko,RUS,09.10.83,,Warszawa,,25.08.2013
92,93,72.19,Zalina Marghieva,MDA,06.02.88,,London,,08.08.2012
93,94,72.17,Darya Pchelnik,BLR,20.12.81,,Zhukovskiy,,26.06.2010
94,94,72.17,Oksana Kondratyeva,RUS,22.11.85,,Moskva,,17.07.2014
95,96,72.16,Gulfiya Agafonova,RUS,04.06.82,,Adler,,23.04.2013
96,96,72.16,Tatyana Lysenko,RUS,09.10.83,,Vila Real de Santo,António,26.05.2013
97,98,72.15,Anna Bulgakova,RUS,17.01.88,,Adler,,24.02.2015
98,99,72.12,Zalina Marghieva,MDA,06.02.88,,Zhukovskiy,,02.07.2011
99,10,72.11,Oksana Menkova,BLR,28.03.82,,Gateshead,,23.06.2013
100,10,72.09,Oksana Menkova,BLR,28.03.82,,Szczecin,,15.06.2013
101,10,72.08,Gulfiya Agafonova,RUS,04.06.82,,Reims,,28.06.2013
102,10,72.07,Yekaterina Khoroshikh,RUS,21.03.83,,Zhukovskiy,,09.06.2007
103,10,72.07,Yekaterina Khoroshikh,RUS,21.03.83,,Tula,,07.07.2007
104,10,72.07,Anna Bulgakova,RUS,17.01.88,,Yerino,,09.07.2014
105,10,72.06,Anna Bulgakova,RUS,17.01.88,cA,Leiria,,15.03.2015
106,10,72.03,Anna Bulgakova,RUS,17.01.88,,Zhukovskiy,,30.06.2013
107,10,72.01,Oksana Kondratyeva,RUS,22.11.85,,Sochi,,28.05.2015
108,10,71.98,Zalina Marghieva,MDA,06.02.88,cA,Castellón,,17.03.2013
109,11,71.96,Zalina Marghieva,MDA,06.02.88,cA,Sofia,,20.03.2011
110,11,71.95,Zalina Marghieva,MDA,06.02.88,,Ostrava,,30.05.2011
111,11,71.91,Mihaela Melinte,ROU,27.03.75,,Poiana Brasov,,22.07.2000
112,11,71.89,Gulfiya Agafonova,RUS,04.06.82,,Sochi,,27.05.2008
113,11,71.89,Mariya Bespalova,RUS,21.05.86,,Moskva,,11.06.2014
114,11,71.86,Oksana Menkova,BLR,28.03.82,,Minsk,,07.06.2013
115,11,71.86,Tatyana Lysenko,RUS,09.10.83,,Valence,,31.08.2013
116,11,71.83,Anna Bulgakova,RUS,17.01.88,,Braunschweig,,22.06.2014
117,11,71.82,Mariya Bespalova,RUS,21.05.86,,Albi,,15.08.2012
118,11,71.7,Mariya Bespalova,RUS,21.05.86,,Moskva,,15.07.2013
119,12,71.64,Gulfiya Agafonova,RUS,04.06.82,,Tomblaine,,02.07.2013
120,12,71.61,Zalina Marghieva,MDA,06.02.88,,Yalta,,24.02.2011
121,12,71.6,Anna Bulgakova,RUS,17.01.88,q,Moskva,,22.07.2013
122,12,71.59,Gulfiya Agafonova,RUS,04.06.82,,Tula,,05.07.2008
123,12,71.56,Oksana Menkova,BLR,28.03.82,,Minsk,,07.06.2014
124,12,71.54,Tatyana Lysenko,RUS,09.10.83,cA,Castellón,,17.03.2013
