,0,1,2,3,4,5,6,7,8
0,1,20.26,Oumar Loum,SEN,31.12.73,1,Bamako,,27.03.2002
1,2,20.32,Patrick Delice,TTO,12.11.67,1,Prairie,View,27.03.1993
