,0,1,2,3,4,5,6
0,1.0,38.86A,Cuba,1,Ciudad de,México,24.07.1988
1,,,Andrés Simón,,15.09.61,,CUB
2,,,Leandro Peñalver,,23.05.61,,CUB
3,,,Sergio Maximo Querol,,18.11.65,,CUB
4,,,Jaime Jefferson,,17.01.62,,CUB
5,2.0,38.89A,Cuba,1h2,Ciudad de,México,24.07.1988
6,,,Andrés Simón,,15.09.61,,CUB
7,,,Leandro Peñalver,,23.05.61,,CUB
8,,,Sergio Maximo Querol,,18.11.65,,CUB
9,,,Jaime Jefferson,,17.01.62,,CUB
