,0,1,2,3,4,5,6,7,8
0,1,2:25:25,Lyubov Klochko,UKR,26.09.62,1,Belaya,Tserkov,06.09.1987
1,2,2:28:00,Raisa Smekhnova,BLR,16.09.50,2,Belaya,Tserkov,06.09.1987
