,0,1,2,3,4,5,6
74,72.0,4.77,Ekateríni Stefanídi,GRE,04.02.90,Zürich,30.08.2018
75,72.0,4.77,Anzhelika Sidorova,RUS,28.06.91,Zürich,30.08.2018
76,72.0,4.77,Sandi Morris,USA,08.07.92,Zürich,30.08.2018
77,72.0,4.77,Sandi Morris,USA,08.07.92,Rabat,16.06.2019
78,72.0,4.77,Ekateríni Stefanídi,GRE,04.02.90,Bruxelles,06.09.2019
79,72.0,4.77,Anzhelika Sidorova,RUS,28.06.91,Bruxelles,06.09.2019
80,72.0,4.77,Nina Kennedy,AUS,05.04.97,Sydney,13.03.2021
81,72.0,4.77,Anzhelika Sidorova,RUS,28.06.91,Zürich,09.09.2021
82,83.0,4.76,Jennifer Suhr,USA,06.02.82,Eugene,06.07.2008
83,83.0,4.76,Fabiana Murer,BRA,16.03.81,San Fernando,04.06.2010
84,83.0,4.76,Fabiana Murer,BRA,16.03.81,Zürich,19.08.2010
85,83.0,4.76,Yarisley Silva,CUB,01.06.87,Stockholm,30.07.2015
86,83.0,4.76,Ekateríni Stefanídi,GRE,04.02.90,Monaco,15.07.2016
87,83.0,4.76,Ekateríni Stefanídi,GRE,04.02.90,Pátra,28.07.2019
88,83.0,4.76,Sandi Morris,USA,08.07.92,Piedmont,15.07.2020
89,83.0,4.76,Anzhelika Sidorova,RUS,28.06.91,Firenze,10.06.2021
90,83.0,4.76,Nina Kennedy,AUS,05.04.97,Zürich,08.09.2022
91,83.0,4.76,Katie Moon,USA,13.06.91,Ad-Dawhah,05.05.2023
92,93.0,4.75,Svetlana Feofanova,RUS,16.07.80,Iráklio,04.07.2004
93,93.0,4.75,Yelena Isinbayeva,RUS,03.06.82,London,28.07.2006
94,93.0,4.75,Yelena Isinbayeva,RUS,03.06.82,Oslo,15.06.2007
95,93.0,4.75,Jennifer Suhr,USA,06.02.82,Beijing,18.08.2008
96,93.0,4.75,Yelena Isinbayeva,RUS,03.06.82,Zürich,29.08.2008
97,93.0,4.75,Yelena Isinbayeva,RUS,03.06.82,Roma,10.07.2009
98,93.0,4.75,Yelena Isinbayeva,RUS,03.06.82,Shanghai,20.09.2009
99,93.0,4.75,Jennifer Suhr,USA,06.02.82,Des Moines,27.06.2010
100,93.0,4.75,Fabiana Murer,BRA,16.03.81,Daegu,30.08.2011
101,93.0,4.75,Martina Strutz,GER,04.11.81,Daegu,30.08.2011
102,93.0,4.75,Yelena Isinbayeva,RUS,03.06.82,Moskva,13.08.2013
103,93.0,4.75,Jennifer Suhr,USA,06.02.82,Moskva,13.08.2013
104,93.0,4.75,Yarisley Silva,CUB,01.06.87,Moskva,13.08.2013
105,93.0,4.75,Yarisley Silva,CUB,01.06.87,Toronto,23.07.2015
106,93.0,4.75,Anzhelika Sidorova,RUS,28.06.91,Cheboksary,21.06.2016
107,93.0,4.75,Alana Boyd,AUS,10.05.84,Sippy Downs,02.07.2016
108,93.0,4.75,Fabiana Murer,BRA,16.03.81,São Bernardo d,03.07.2016
109,93.0,4.75,Jennifer Suhr,USA,06.02.82,Eugene,10.07.2016
110,93.0,4.75,Ekateríni Stefanídi,GRE,04.02.90,Ad-Dawhah,05.05.2017
111,93.0,4.75,Ekateríni Stefanídi,GRE,04.02.90,Roma,08.06.2017
112,93.0,4.75,Sandi Morris,USA,08.07.92,Sacramento,25.06.2017
113,93.0,4.75,Ekateríni Stefanídi,GRE,04.02.90,London,06.08.2017
